driverId,position,fastestLapTime,year,round,name,datetime
807,15,01:36.6,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
855,16,01:34.0,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
846,17,01:35.8,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
839,,01:36.8,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
844,,01:37.2,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
857,,01:40.7,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
830,1,01:29.4,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
844,2,01:29.7,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
815,3,01:29.0,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
832,4,01:28.9,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
847,5,01:28.8,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
846,6,01:28.4,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
839,7,01:29.3,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
840,8,01:29.6,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
817,9,01:30.8,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
20,10,01:30.3,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
852,11,01:29.5,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
855,12,01:29.6,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
848,13,01:29.9,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
842,14,01:31.1,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
822,15,01:30.4,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
854,16,01:29.8,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
825,17,01:31.2,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
1,18,01:29.8,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
849,19,01:30.3,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
4,,01:30.6,2022,22,Abu Dhabi Grand Prix,2022-11-20T13:00:00.000
847,1,01:13.8,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
1,2,01:13.9,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
832,3,01:14.0,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
844,4,01:14.3,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
4,5,01:14.2,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
830,6,01:14.2,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
815,7,01:14.3,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
839,8,01:15.1,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
822,9,01:15.5,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
840,10,01:14.8,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
20,11,01:15.5,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
855,12,01:15.8,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
854,13,01:15.3,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
842,14,01:15.3,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
848,15,01:15.6,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
849,16,01:15.3,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
852,17,01:15.5,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
846,,01:15.9,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
825,,,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
817,,,2022,21,São Paulo Grand Prix,2022-11-13T18:00:00.000
830,1,01:22.0,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
1,2,01:22.1,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
815,3,01:21.8,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
847,4,01:20.2,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
832,5,01:22.2,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
844,6,01:22.6,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
817,7,01:22.0,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
839,8,01:23.3,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
846,9,01:23.4,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
822,10,01:23.4,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
842,11,01:22.3,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
848,12,01:22.9,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
855,13,01:22.3,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
20,14,01:23.1,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
840,15,01:22.5,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
854,16,01:23.6,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
825,17,01:23.3,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
849,18,01:23.7,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
4,19,01:22.9,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
852,,01:23.4,2022,20,Mexico City Grand Prix,2022-10-30T20:00:00.000
830,1,01:39.5,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
1,2,01:39.8,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
844,3,01:39.7,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
815,4,01:39.6,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
847,5,01:38.8,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
846,6,01:41.3,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
4,7,01:41.5,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
20,8,01:42.5,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
825,9,01:42.2,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
852,10,01:41.2,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
839,11,01:42.4,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
855,12,01:42.5,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
848,13,01:41.7,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
842,14,01:42.3,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
854,15,01:41.8,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
817,16,01:42.4,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
849,17,01:43.5,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
840,,01:43.1,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
822,,01:43.4,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
832,,,2022,19,United States Grand Prix,2022-10-23T19:00:00.000
830,1,01:44.9,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
815,2,01:46.1,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
844,3,01:44.5,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
839,4,01:46.6,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
1,5,01:45.5,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
20,6,01:47.0,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
4,7,01:44.4,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
847,8,01:47.0,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
849,9,01:48.4,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
846,10,01:48.2,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
817,11,01:47.8,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
840,12,01:45.2,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
852,13,01:45.9,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
825,14,01:48.1,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
822,15,01:47.8,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
855,16,01:44.4,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
854,17,01:45.4,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
842,18,01:46.5,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
832,,,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
848,,,2022,18,Japanese Grand Prix,2022-10-09T05:00:00.000
815,1,01:48.2,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
844,2,01:48.8,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
832,3,01:48.4,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
846,4,01:49.2,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
817,5,01:51.0,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
840,6,01:50.3,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
830,7,01:49.1,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
20,8,01:50.7,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
1,9,01:50.6,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
842,10,01:50.6,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
822,11,01:51.9,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
825,12,01:52.1,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
854,13,01:50.3,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
847,14,01:46.5,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
852,,01:58.7,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
839,,02:01.1,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
848,,02:02.1,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
4,,02:00.5,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
849,,02:05.6,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
855,,02:05.6,2022,17,Singapore Grand Prix,2022-10-02T12:00:00.000
830,1,01:24.7,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
844,2,01:24.3,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
847,3,01:25.3,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
832,4,01:24.4,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
1,5,01:24.4,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
815,6,01:24.0,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
846,7,01:24.7,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
842,8,01:26.7,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
856,9,01:26.6,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
855,10,01:26.4,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
839,11,01:26.6,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
854,12,01:25.3,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
822,13,01:25.7,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
852,14,01:26.9,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
849,15,01:26.8,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
825,16,01:26.8,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
817,,01:26.6,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
840,,01:27.5,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
4,,01:27.2,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
20,,01:27.5,2022,16,Italian Grand Prix,2022-09-11T13:00:00.000
830,1,01:13.7,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
847,2,01:13.7,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
844,3,01:14.4,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
1,4,01:13.9,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
815,5,01:14.4,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
4,6,01:14.1,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
846,7,01:14.7,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
832,8,01:14.6,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
839,9,01:15.1,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
840,10,01:15.0,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
842,11,01:15.2,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
848,12,01:15.5,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
854,13,01:15.2,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
20,14,01:14.9,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
825,15,01:15.4,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
855,16,01:15.9,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
817,17,01:15.6,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
849,18,01:16.1,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
822,,01:16.8,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
852,,01:17.1,2022,15,Dutch Grand Prix,2022-09-04T13:00:00.000
830,1,01:49.4,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
815,2,01:50.8,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
832,3,01:52.0,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
847,4,01:50.8,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
4,5,01:52.9,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
844,6,01:50.0,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
839,7,01:51.7,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
20,8,01:52.5,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
842,9,01:53.0,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
848,10,01:53.1,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
840,11,01:52.9,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
846,12,01:51.7,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
852,13,01:52.4,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
855,14,01:52.3,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
817,15,01:53.1,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
825,16,01:53.3,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
854,17,01:52.6,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
849,18,01:52.3,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
822,,,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
1,,,2022,14,Belgian Grand Prix,2022-08-28T13:00:00.000
830,1,01:22.1,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
1,2,01:21.4,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
847,3,01:22.8,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
832,4,01:22.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
815,5,01:21.9,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
844,6,01:21.6,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
846,7,01:23.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
4,8,01:24.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
839,9,01:24.1,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
20,10,01:22.8,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
840,11,01:22.4,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
842,12,01:23.2,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
855,13,01:22.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
854,14,01:23.2,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
817,15,01:23.7,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
825,16,01:23.5,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
848,17,01:23.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
849,18,01:22.5,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
852,19,01:23.5,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
822,20,01:24.0,2022,13,Hungarian Grand Prix,2022-07-31T13:00:00.000
830,1,01:37.5,2022,12,French Grand Prix,2022-07-24T13:00:00.000
1,2,01:37.7,2022,12,French Grand Prix,2022-07-24T13:00:00.000
847,3,01:37.5,2022,12,French Grand Prix,2022-07-24T13:00:00.000
815,4,01:37.8,2022,12,French Grand Prix,2022-07-24T13:00:00.000
832,5,01:35.8,2022,12,French Grand Prix,2022-07-24T13:00:00.000
4,6,01:38.2,2022,12,French Grand Prix,2022-07-24T13:00:00.000
846,7,01:39.0,2022,12,French Grand Prix,2022-07-24T13:00:00.000
839,8,01:38.7,2022,12,French Grand Prix,2022-07-24T13:00:00.000
817,9,01:39.1,2022,12,French Grand Prix,2022-07-24T13:00:00.000
840,10,01:39.2,2022,12,French Grand Prix,2022-07-24T13:00:00.000
20,11,01:39.0,2022,12,French Grand Prix,2022-07-24T13:00:00.000
842,12,01:38.8,2022,12,French Grand Prix,2022-07-24T13:00:00.000
848,13,01:39.2,2022,12,French Grand Prix,2022-07-24T13:00:00.000
822,14,01:38.0,2022,12,French Grand Prix,2022-07-24T13:00:00.000
854,15,01:39.1,2022,12,French Grand Prix,2022-07-24T13:00:00.000
855,16,01:39.4,2022,12,French Grand Prix,2022-07-24T13:00:00.000
849,,01:39.7,2022,12,French Grand Prix,2022-07-24T13:00:00.000
825,,01:39.3,2022,12,French Grand Prix,2022-07-24T13:00:00.000
844,,01:38.1,2022,12,French Grand Prix,2022-07-24T13:00:00.000
852,,01:40.2,2022,12,French Grand Prix,2022-07-24T13:00:00.000
844,1,01:07.6,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
830,2,01:07.3,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
1,3,01:09.0,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
847,4,01:09.1,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
839,5,01:09.6,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
854,6,01:09.6,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
846,7,01:09.3,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
825,8,01:09.9,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
817,9,01:09.9,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
4,10,01:08.6,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
822,11,01:09.3,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
848,12,01:09.7,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
840,13,01:10.0,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
855,14,01:09.4,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
842,15,01:10.1,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
852,16,01:10.0,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
20,17,01:10.0,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
832,,01:08.6,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
849,,01:10.9,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
815,,01:11.8,2022,11,Austrian Grand Prix,2022-07-10T13:00:00.000
832,1,01:30.8,2022,10,British Grand Prix,2022-07-03T14:00:00.000
815,2,01:30.9,2022,10,British Grand Prix,2022-07-03T14:00:00.000
1,3,01:30.5,2022,10,British Grand Prix,2022-07-03T14:00:00.000
844,4,01:31.3,2022,10,British Grand Prix,2022-07-03T14:00:00.000
4,5,01:31.6,2022,10,British Grand Prix,2022-07-03T14:00:00.000
846,6,01:31.6,2022,10,British Grand Prix,2022-07-03T14:00:00.000
830,7,01:32.4,2022,10,British Grand Prix,2022-07-03T14:00:00.000
854,8,01:32.1,2022,10,British Grand Prix,2022-07-03T14:00:00.000
20,9,01:32.5,2022,10,British Grand Prix,2022-07-03T14:00:00.000
825,10,01:32.7,2022,10,British Grand Prix,2022-07-03T14:00:00.000
840,11,01:32.4,2022,10,British Grand Prix,2022-07-03T14:00:00.000
849,12,01:33.3,2022,10,British Grand Prix,2022-07-03T14:00:00.000
817,13,01:32.6,2022,10,British Grand Prix,2022-07-03T14:00:00.000
852,14,01:33.8,2022,10,British Grand Prix,2022-07-03T14:00:00.000
839,,01:33.5,2022,10,British Grand Prix,2022-07-03T14:00:00.000
842,,01:34.6,2022,10,British Grand Prix,2022-07-03T14:00:00.000
822,,01:35.1,2022,10,British Grand Prix,2022-07-03T14:00:00.000
847,,,2022,10,British Grand Prix,2022-07-03T14:00:00.000
855,,,2022,10,British Grand Prix,2022-07-03T14:00:00.000
848,,,2022,10,British Grand Prix,2022-07-03T14:00:00.000
830,1,01:15.8,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
832,2,01:15.7,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
1,3,01:16.2,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
847,4,01:16.4,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
844,5,01:15.9,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
839,6,01:17.1,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
822,7,01:17.0,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
855,8,01:16.9,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
4,9,01:16.6,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
840,10,01:17.4,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
817,11,01:17.9,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
20,12,01:18.0,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
848,13,01:18.0,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
842,14,01:17.8,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
846,15,01:17.5,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
849,16,01:18.5,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
825,17,01:18.0,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
852,,01:18.3,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
854,,01:19.0,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
815,,01:18.8,2022,9,Canadian Grand Prix,2022-06-19T18:00:00.000
830,1,01:46.1,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
815,2,01:46.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
847,3,01:47.2,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
1,4,01:47.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
842,5,01:48.5,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
20,6,01:48.2,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
4,7,01:48.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
817,8,01:48.3,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
846,9,01:48.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
839,10,01:48.3,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
822,11,01:48.2,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
848,12,01:48.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
852,13,01:47.5,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
854,14,01:48.4,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
849,15,01:49.6,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
840,16,01:48.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
825,,01:48.8,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
855,,01:48.7,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
844,,01:47.5,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
832,,01:49.0,2022,8,Azerbaijan Grand Prix,2022-06-12T11:00:00.000
815,1,01:16.0,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
832,2,01:16.4,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
830,3,01:16.1,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
844,4,01:16.2,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
847,5,01:16.8,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
846,6,01:14.7,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
4,7,01:15.9,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
1,8,01:17.2,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
822,9,01:17.6,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
20,10,01:17.6,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
842,11,01:17.3,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
839,12,01:17.6,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
817,13,01:17.5,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
840,14,01:17.7,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
849,15,01:18.6,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
855,16,01:18.2,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
852,17,01:15.3,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
848,,01:18.0,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
854,,01:24.8,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
825,,01:33.8,2022,7,Monaco Grand Prix,2022-05-29T13:00:00.000
830,1,01:25.5,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
815,2,01:24.1,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
847,3,01:24.6,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
832,4,01:26.0,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
1,5,01:24.3,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
822,6,01:26.4,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
839,7,01:25.9,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
846,8,01:25.6,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
4,9,01:26.6,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
852,10,01:26.8,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
20,11,01:27.6,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
817,12,01:27.3,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
842,13,01:27.0,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
854,14,01:27.4,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
840,15,01:26.9,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
849,16,01:27.2,2022,6,Spanish Grand Prix,2022-05-22T13:00:00.000
